Name,Number,Position,Height,Weight,Class,Hometown
Cameron Warfield,75,OL,6050,285,FR,"Washington, DC"
Jack Lee,76,OL,6060,290,JR,"St. Paul, MN"
Jett Sexton,77,OL,6080,280,SO,"Pottersville, MO"
Steven Cepalia,78,OL,6030,270,SO,"Park Ridge, NJ"
Karl Marback,79,OL,6050,275,SR,"Birmingham, MI"
JJ Howland,80,TE,6060,250,FR,"Fiskdale, MA"
Alex Galland,81,PK,6020,185,JR,"Bakersfield, CA"
Silas Wyper,82,WR,6000,180,SR,"Darien, CT"
Christopher Williams-Lopez,84,WR,6000,185,SR,"Duluth, GA"
Conor Furey,85,TE,6050,241,SR,"Wilmington, DE"
John Lager,86,TE,6050,245,JR,"Golden Valley, MN"
Devin Moore,87,DE,6050,225,SO,"Grand Rapids, MI"
Garrett White,87,WR,6020,210,SO,"Newport Coast, CA"
JP Shohfi,88,WR,6010,190,SO,"San Marino, CA"
D. Major Roman,89,TE,6050,215,FR,"New London, CT"
Nicholas Hardy,90,DT,6040,253,SR,"SAN ANTONIO, TX"
Nicholas Crowle,91,DT,6030,271,SR,"Milford, CT"
Charles Callender,92,DE,6020,215,SO,"Cutler Ridge, FL"
Matthew McCabe,93,DE,6040,233,SO,"Palatine, IL"
Sean Kissel,94,DE,6040,230,SO,"Tampa, FL"
Tim Dawson II,95,DE,6020,244,SR,"New Orleans, LA"
Copache Tyler,96,DT,6030,294,SR,"Springfield, IL"
Blake Horn,97,PK,6020,195,SR,"Davie, FL"
Kyle Mullen,98,DE,6040,240,JR,"Manalapan, NJ"
Brandon Peterson,99,DE,6030,250,FR,"SAN ANTONIO, TX"
