Name,Number,Position,Height,Weight,Class,Hometown
Johnny Edwards IV,88,WR,5110,175,FR,"Pasadena, CA"
Jayce Gilder,89,TE,6040,240,SO,"Corvallis, MT"
Keenan Williams,90,DL,6030,255,JR,"Cheney, WA"
Jonah Jordan,91,DL,6010,255,JR,"Spokane, WA"
Nick Foerstel,92,DL,6030,255,JR,"Tumwater, WA"
Marcus Saugen,93,DL,6030,240,SR,"Spokane, WA"
Mitchell Johnson,94,DL,6030,225,FR,"West Linn, OR"
Matthew Simpson,95,DL,6030,235,FR,"Spokane, WA"
Darnell Hogan,96,DL,6040,230,SO,"Seattle, WA"
Dylan Ingram,97,TE,6050,235,FR,"Camas, WA"
Debore'ae McClain,98,DL,6030,210,FR,"Bremerton, WA"
Jay-Tee Tiuli,99,DL,6040,320,SR,"Seattle, WA"
