Name,Number,Position,Height,Weight,Class,Hometown
Cody Wilson,65,OL,6030,285,JR,"Parker, CO"
Collin Root,66,PK,6010,235,FR,"Broomfield, CO"
Sebastian Sanchez,67,OL,6010,275,FR,"Oxnard, CA"
Quinton Walton,68,OL,6040,291,JR,"Grand Junction, CO"
Kyle Ergenbright,69,OL,6040,275,FR,"Midwest City, OK"
Jaison Miller,70,OL,6040,255,FR,"Mission Hills, CA"
Logan Richards,71,OL,6050,304,FR,"Fort Collins, CO"
Fisayo Awolaja,72,OL,6040,280,SO,"Thornton, CO"
Coleman McCann,73,OL,6030,300,SR,"Shawnee, KS"
Matt Steele,74,OL,6050,280,FR,"Colorado Springs, CO"
Jeremy Saddler,75,OL,6030,340,FR,"Long Beach, CA"
Grant Stephens,76,OL,6040,260,FR,"Missouri City, TX"
Zach Wilkinson,77,OL,6050,270,SR,"Vancouver, BC"
Michael Ihejeto,78,DT,6020,260,JR,"Richmond, CA"
Kevin Williams Jr.,79,OL,6030,353,FR,"Omaha, NE"
Michael McCauley,80,TE,6030,230,JR,"Centennial, CO"
Alex Wesley,81,WR,6000,170,JR,"Murphy, TX"
Kamari Williams,82,WR,6060,205,FR,"Lithia Springs, GA"
Kevin Meadows,83,WR,6010,190,JR,"Westminster, CO"
Garrett Betty,84,WR,6020,230,FR,"Broomfield, CO"
Patrick Stephens,85,WR,6010,170,SO,"Denver, CO"
Daenen Jones,86,TE,6040,240,FR,"Omaha, NE"
Darren DeLaCroix,87,WR,6030,200,FR,"Greeley, CO"
Rand Frazier-Turnbull,88,TE,6040,230,SO,"Houston, TX"
De'Tuan Williams,89,WR,5080,160,SO,"Denver, CO"
Khristian Lee,90,DE,6020,290,FR,"Desoto, TX"
Kadim Phillip,91,DL,6030,240,SO,"Chicago, IL"
Brandon Biggs,92,DE,6040,240,JR,"Highlands Ranch, CO"
Kendrick Johnson,93,DE,6060,250,SR,"Arlington, TX"
Chuck Davis-Ezeli,94,DE,6020,265,FR,"New Hampton, NH"
Layton Shipp,95,DL,6030,270,FR,"Greeley, CO"
Brandon Turner-Frazier,95,DE,6020,235,FR,"Aurora, CO"
Ryan Dorian,96,DE,6020,230,FR,"Kansas City, MO"
Khairi Bailey,97,DT,6040,297,SR,"Chicago, IL"
Lane Scott,98,DL,6030,285,FR,"Garland, TX"
Brodrick Watson,99,DL,6040,250,FR,"Dallas, TX"
