Name,Number,Position,Height,Weight,Class,Hometown
Jerome Miller,71,OL,6040,308,JR,"Hutchinson, KS"
Jimmy Keutzer,72,OL,6040,290,JR,"Lamar, MO"
Alex Snyder,73,OT,6030,303,SR,"Humble, TX"
Kyle Thies,74,OL,6030,296,JR,"Royal Palm Beach, FL"
Devin Hebert,75,DL,6010,293,SO,"Thibodaux, LA"
Drew Forbes,76,OT,6040,306,JR,"Bonne Terre, MO"
Mike Brown,77,DL,6020,336,FR,"Seffner, FL"
Junior Pierre,78,OL,6040,330,JR,"Royal Palm Beach, FL"
Mitch Yant,79,OT,6060,279,SO,"Kirkwood, MO"
Corey Manne,80,WR,5110,170,SO,--
Kendall Donnerson,81,LB,6020,248,SR,"Maumelle, AR"
Deverance Jones,82,WR,5100,170,FR,"East Prairie, MO"
Broedy Wheeler,83,TE,6010,234,SR,"Spring, TX"
Austin Crump,84,TE,6030,243,FR,"Eureka, MO"
Darian Woods,85,WR,5090,180,FR,"Paducah, KY"
Gavin Webb,86,WR,5100,180,FR,"Springfield, IL"
Adam Huff,87,WR,5110,175,FR,"Jefferson City, MO"
Eric Williams,88,TE,6020,245,SO,--
Jacquan Fuller,89,WR,5060,170,SO,"Largo, FL"
Josh Avery,90,DL,6040,325,SO,"Nashville, TN"
Ryan Ochoa,92,DT,5110,280,SO,"Hillsboro, MO"
Bryson Donnell,93,DL,6010,314,FR,"Antioch, TN"
Reggie Miles,95,DL,6040,315,SO,"Chicago, IL"
Nick Johnson,96,PK,6030,195,SR,"St. Charles, MO"
Joshua Wilson,98,NT,5110,330,SR,"Royal Palm Beach, FL"
Daterraion Richardson,99,DL,6010,295,FR,"Liberty, MO"
