Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Major, Thomas",64,OL,6020,270,RS SO,Dakota,"Macomb, Mich."
"Marshall, Keyan",18,WR,6020,190,RS FR,Sylvania Southview,"Toledo, Ohio"
"McGee, Freddie",35,WR,5080,170,RS FR,Salem,"Canton, Mich."
"McGill, Kevin",4,CB,6020,195,SO,Westlake,"Waldorf, Md."
"Moody, Justin",13,S,5100,185,JR/TR,Monacan,"Richmond, Va."
"Moon, D'Marcus",21,LB,6010,235,RS JR,North Side,"Fort Wayne, Ind."
"Myrick, Terry",44,LB,6000,210,FR,Woodward Academy,"Austell, Ga."
"Nielsen, Steve",74,OL,6080,320,SO,La Lumiere School,"Dragoer, Denmark"
"Niupalau, John",89,WR,6000,215,SR/TR,San Mateo,"San Mateo, Calif."
"Oakes, Gunnar",82,TE,6050,225,FR,Swanton,"Swanton, Ohio"
"Oraha, Ivan",53,P,6010,206,RS SO,Beford HS,"Temperance, MI"
"Parker, Willie",31,RB,5090,190,SO,Carrollwood Day School,"Lutz, Fla."
"Pavletich, Rob",73,OG,6050,290,RS SO,Neenah HS,"Neenah, WI"
"Pedrozo, Francisco",76,OL,6070,300,FR,St. Thomas Aquinas,"Canton, Ohio"
"Phelps, Jalen",1,DB,5100,175,SO,Hillgrove,"Marietta, Ga."
"Pickett, Jaylen",6,LB,6000,225,JR,Zephyrhills,"Zephyrhills, Fla."
"Porter, Antoine",21,WR,5080,180,SR/TR,Mission,"San Francisco, Calif."
"Porter, Jordan",36,DB,6000,205,RS FR,Heritage,"Colleyville, Texas"
"Rachwal, Kyle",51,LB,6030,240,RS JR,Lapeer East,"Lapeer, Mich."
"Roback, Brogan",4,QB,6030,218,RS SR,Toledo St. John's Jesuit,"Maumee, Ohio"
"Robinson, Lavonte",45,FB/OLB,5080,245,RS SR,Saint Edward,"Cleveland, Ohio"
"Samuelson, Dan",59,OL,6050,295,RS SR/TR,Plymouth,"Plymouth, Ind."
"Sexton, Mathew",87,WR,5110,180,SO,Clinton,"Clinton, Mich."
"Skupin, Anton",13,QB,6050,210,RS SO,South Lyon,"South Lyon, Mich."
"Smith Jr., Michael",57,OL,6030,290,RS FR,Frostproof,"Frostrproof, Fla."
"Sow, Sidy",62,OL,6050,315,FR,J-H Leclerc-Champlain Lennoxville,"Bromont, Quebec"
"Spearman, Ike",9,LB,6000,233,RS SR,Lake Central,"Saint John, Ind."
"Stiebeling, Isaac",7,QB,6040,210,RS FR,Snider,"Fort Wayne, Ind."
"Sutton, Drake",47,LS,6010,216,RS SO,Menomonee Falls,"Menomonee Falls,Wisc"
"Tallman, Dakota",78,OC,6050,310,RS JR,Elyria Catholic,"LaGrange, Ohio"
"Turner, Breck",33,RB,6040,210,RS SO,Norwalk HS,"Norwalk, OH"
"Vaden, Russ",41,DB,6030,195,FR,Moore,"Louisville, Ky."
"Valasti, Ville",55,DL,6050,260,SO/TR,Itakeskuksen Iukio,"Helsinki, Finland"
"Van Hoeven, Mike",60,OL,6050,290,RS FR,Paw Paw,"Paw Paw, Mich."
"Vann, Shaq",5,RB,5100,220,RS JR,John Adams,"South Bend, Ind."
"Velasquez, Sal",34,LB,6010,220,RS JR/TR,Bishop Amat,"La Puente, Calif."
"Williams, Derric",42,OLB,6000,235,RS SR,Lake Orion,"Lake Orion, Mich."
"Williams, Justice",56,DL,6040,232,RS FR,Belleville,"Belleville, Mich."
"Williams, Quian",81,WR,5110,170,FR,Southmoore,"Moore, Okla."
"Williams, Ross",14,CB,5110,175,RS JR,Groves,"Birmingham, Mich"
