Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Neverov, Sam",0,OL,6050,288,FR,Dublin Jerome,"Dublin, Ohio"
"Norris, Pete",17,WR,5100,180,RS SR,Malden Catholic,"Malden, Mass."
"O'Connor, Aidan",0,WR,5110,177,FR,Lima Central Catholic,"Lima, Ohio"
"Phouthavong, Deric",89,WR,6050,208,JR,Hamilton Township,"Columbus, Ohio"
"Posey, Armani",7,DB,6020,208,RS FR,Martin Luther King,"Detroit, Mich."
"Pough, Janarvis",14,WR,6010,191,RS SO,American Heritage Plantation,"Hollywood, Fla."
"Redding, Teo",9,WR,6010,172,RS SR,Michigan Collegiate,"Warren, Mich."
"Redding, Ty",30,DB,6020,155,RS FR,Warren Mott,"Warren, Mich."
"Roberts, Jerry",0,LB,6020,230,FR,Cathedral Prep,"Erie, Pa."
"Robinson, Matt",35,DB,5100,181,RS SR,Mansfield Senior,"Mansfield, Ohio"
"Roop, Trevor",10,WR,5110,202,RS SR,Crestview,"Convoy, Ohio"
"Rouse, Jamari",0,DL,6010,246,FR,Deerfield Beach,"Deerfield Beach, Fla."
"Sanders, Brian",58,DL,6040,250,RS JR,Cass Tech,"Detroit, Mich."
"Sawmiller, Justin",0,WR,6000,197,FR,Kenton,"Kenton, Ohio"
"Schwieterman, Gus",63,DT,6020,265,RS SR,Bethel,"Tipp City, Ohio"
"Sharp, Zack",79,OL,6080,326,RS FR,Lake Mary,"Lake Mary, Fla."
"Skattebo, Leonard",42,FB,6010,268,SR/TR,Rio Landa,"Rio Landa, Calif."
"Skrobot, Gabe",52,LS,6030,226,RS FR,Bishop Rosecrans,"Zanesville, Ohio"
"Smith, Shannon",93,DT,6000,280,RS SR,Marist,"Chicago, Ill."
"Sotolongo, Antonyo",21,DB,6000,207,RS SO,Gulliver Prep,"Miami, Fla."
"Stephens, Clint",2,CB,5110,185,RS JR,Dwyer,"West Palm Beach, FL"
"Stephens Jr., Terrence",25,RB,6010,193,SO,West Allegheny,"Imperial, Pa."
"Suder, Jake",46,PK,5100,178,RS JR,Central Catholic,"Toldeo, Ohio"
"Taborn, Lorenzo",74,OL,6050,346,SO,Sidney,"Sidney, Ohio"
"Tanner, Matthew",0,OL,6070,345,JR/TR,Bishop Snyder,"Jacksonville, Fla."
"Thomas, Quinn",86,WR,5100,167,RS SO,Perrysburg,"Perrysburg, Ohio"
"Tinnerman, Grant",98,K,6040,204,RS FR,Centerville,"Centerville, Ohio"
"Wade, Tavaraus",24,DB,6010,206,RS JR,South Dade,"Homestead, Fla."
"Walz III, Jack",36,FS,5110,195,RS JR,St. Edward,"Cleveland, Ohio"
"Ware, Joe",73,OL,6050,283,RS FR,Crete-Monee,"Crete, Ill."
"Wilcox Jr., Matthew",6,WR,5100,179,FR,Wayne,"Huber Heights, Ohio"
"Wilson, Donovan",45,RB,6000,225,RS SR/TR,Jerome,"Dublin, Ohio"
"Wortham, Darius",0,DB,6000,170,FR,Trotwood Madison,"Trotwood, Ohio"
"Wyatt, Jared",85,WR,6020,190,RS FR,Wylie East,"Wylie, Texas"
"Zimmerman, Marquis",87,WR,5100,146,SO,Kathleen,"Lakeland, Fla."
