Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Peavy, Brian",10,CB,5090,190,RS JR,Westfield,"Houston, Texas"
"Pickett-Brown, Stephon",15,DB,6000,180,RS SO,Osceola,"Kissimmee, Fla."
"Ramirez, Mauricio",49,RB,5110,175,RS FR,Columbus Community,"Conesville, Iowa"
"Richardson, Jamaal",24,DB,6010,198,RS JR,Oswego,"Oswego, Ill"
"Rivera, Joe",98,P,6020,181,RS FR,Grinnell,"Grinnell, Iowa"
"Robertson, Tucker",0,DT,6020,274,FR,Grace Brethren,"Simi Valley, Calif."
"Romero, Arturo",22,WR,5100,175,RS JR/TR,Parkway West,"Manchester, Mo."
"Ruth, De'Monte",6,CB,5090,174,RS JR,Wilmer-Hutchins,"Dallas, Texas"
"Ryen, Trever",19,WR,5110,192,RS SR/TR,OA-BCIG,"Ida Grove, Iowa"
"Seonbuchner, Sam",47,LB,6020,240,RS JR,Arrowhead,"Ocomomowoc, Wis."
"Shane, Colby",85,WR,6020,189,RS FR,Ames,"Ames, Iowa"
"Sichterman, Dan",0,DE,6020,235,FR,Kings,"South Lebanon, Ohio"
"Silbermann, Zach",39,LB,6010,230,RS FR,Kenston,"Chagrin Falls, Ohio"
"Soehner, Dylan",89,TE,6070,283,RS FR,Prairie Grove,"Prairie Grove, Ark."
"Sonntag, Quinn",60,LS,6000,226,RS SO,Dowling Catholic,"Des Moines, Iowa"
"Spears Jr., Marcel",42,LB,6010,222,RS SO,North,"Olathe, Kan."
"Spreen, Jack",49,LB,6010,215,RS SR,Bedford North Lawrence HS,"Bedford, IN"
"Starcevich, Kyle",16,QB,6030,220,RS JR,SE Polk,"Altoona, IA"
"Staskewicz, Ethan",35,RB,6000,196,RS FR,Fort Zumwalt West,"O'Fallon, Mo."
"Sutton, Tymar",43,OB,5100,230,RS FR,McKeesport,"McKeesport, Pa."
"Tongamoa, Kamilo",0,DT,6050,290,JR/TR,Poly Tech,"Van Nuys, Calif."
"Trent, Vernell",99,NG,6030,275,RS SR,Forrest HS,"Jacksonville, Fla."
"Tucker, O.J.",0,DB,6010,200,FR,Vanguard,"Ocala, Fla."
"Udeogu, Oge",70,OT,6030,325,RS JR/TR,St. Viator,"Arlington Heights, Ill."
"Uwazurike, Eyioma",50,DE,6060,250,RS FR,Southfield,"Southfield, Mich."
"Vance, O'Rien",0,LB,6010,232,FR,Washington,"Cedar Rapids, Iowa"
"Waggoner, J.D.",58,DE,6030,255,RS SR,Jesuit Prep HS,"Dallas, Texas"
"Walker, Amechie",84,WR,5100,175,RS SO,Harrisburg,"Harrisburg, Pa."
"Warren, Mike",2,RB,6000,205,RS JR,Lawton,"Lawton, Okla."
"Webster, Romelo",27,S,5100,175,RS FR,Hallandale HS,"Hallandale, Fla."
"Whipple, Daric",37,RB,5110,187,RS FR,Greene County,"Jefferson, Iowa"
"White, Lawrence",11,DB,6000,178,RS FR,Ridgeview,"Bakersfield, Calif."
"Wilkerson, Reggie",3,CB,5110,173,GR/TR,North Marion HS,"Ocala, Fla."
"Windham, Will",73,OC,6030,305,RS JR,Clemens,"Schertz, Texas"
"Wirtel, Steven",39,LS,6040,214,SO,Mount Carmel,"Chicago, Ill."
"Wolf, Logan",51,DE,6040,239,RS FR,University,"Heyworth, Ill."
"Young, Datrone",0,DB,5100,160,FR,Atlantic,"Delray Beach, Fla."
