Name,Number,Position,Height,Weight,Class,Hometown
LaFarrell Franklin,57,LB,6000,210,SR,"Little Rock, AR"
Jalen Steward,58,DE,6040,260,SO,"Memphis, TN"
Jaylon Miller,59,DE,6030,250,FR,"Maurice, LA"
Jayden Glover,64,OL,6020,310,FR,"Key West, FL"
Mike Green,65,OL,6010,315,SR,"Chino, CA"
Eric Jones III,66,C,6020,325,FR,"Lewisville, TX"
Paul Bailey,67,OL,6040,290,SO,"Forrest City, AR"
Obadiah Bennett,68,OL,6040,285,JR,"Upper Marlboro, MD"
Dekeethion Smtih,69,OL,5100,264,JR,"West Helena, AR"
David Aduo,70,OL,6020,285,JR,"Grand Prairie, TX"
Khaleb Fobish,72,OL,6030,290,JR,"Port Arthur, TX"
Kenya Cobbs,73,OL,6030,300,FR,"Vicksburg, MS"
Demetri Williams,74,OL,6060,270,JR,"Los Angeles, CA"
Derek Sanders,75,OL,6070,350,JR,"Waldorf, MD"
Antondre Smith,76,OL,6030,300,FR,"Desoto, TX"
Evan Raymond,77,OL,6050,270,SO,"New Orleans, LA"
Louis Jackson III,78,OL,6050,315,FR,"Cedar Hill, TX"
Nyquel Alexander,79,OL,6060,240,JR,--
Cameron Colbert,80,WR,6010,212,JR,"Little Rock, AR"
Jeremy Brown,81,WR,6030,215,SO,"Ruston, LA"
Robert Simms III,82,WR,6060,215,FR,"Atlanta, GA"
Ozion Smith,84,WR,6040,215,FR,"Dallas, TX"
Christopher Robinson,85,WR,6030,175,SO,"Batesville, AR"
Kyron Lawson,87,TE,6060,240,JR,"Little Rock, AR"
Michelangelo Carroll,88,TE,6040,270,JR,"Dundalk, MD"
Christopher Kilpatrick,90,DL,6040,290,FR,"Fairbanks, AK"
Richard Carreno,91,OL,6030,310,SR,"Huntington Beach, CA"
Bradley Dickson,92,DT,6040,240,FR,"Malvern, AR"
Michael Lockwood,93,DT,6050,265,JR,"Santa Rosa, CA"
Johnny Daniels,94,DT,6050,285,SR,"Chicago, IL"
Eric Reid,95,DL,6050,240,JR,"Nashville, TN"
Joshua Wallace,96,DT,6020,280,SO,"Amite, LA"
Terrell Alexander,97,DT,5110,260,JR,"Chicago, IL"
Kaleb McDonald,98,DL,6030,290,SR,"Arlington, TX"
Kevin Agge,99,DT,6010,285,JR,"Cleveland, OH"
