Name,Number,Position,Height,Weight,Class,Hometown
Ruan Albuquerque,63,PK,5100,205,SR,"Plymouth, MN"
Jerimiah Abby,64,OL,6040,328,SO,"Atlanta, GA"
Johnathan Bishop,65,OL,6020,290,FR,"Birmingham, AL"
Mason Sims,66,OL,6040,341,SO,"Atlanta, GA"
August Walker,67,OL,6040,305,FR,"New Orleans, LA"
David Odendahl,68,OL,6020,290,FR,"Jackson, LA"
Eddie Williams,69,OL,6020,310,SO,"Lakeland, FL"
Thaddeus Hoffer,70,OL,6040,259,SO,"Madison, WI"
Alton Webb,71,OL,6030,352,SO,"Reserve, LA"
James Todd,73,LS,5110,215,SO,"Pride, LA"
Skyler Prol,76,OL,6060,309,SR,"Pendleton, IN"
Jodeci Harris,77,OL,6070,315,SO,"Plaquemine, LA"
Chuck Baker,80,WR,6020,198,SR,"Slidell, LA"
Tedric White,81,TE,6040,225,SO,"Jefferson, LA"
Dennis Craig,82,TE,6030,245,JR,"Baton Rouge, LA"
Keith Miller,83,WR,6010,174,SR,"Edgard, LA"
James Howard,84,WR,6010,204,SO,"New Orleans, LA"
Daelon Richardson,86,WR,6040,184,JR,"Baton Rouge, LA"
Randall Menard,87,WR,6030,185,SR,"Breaux Bridge, LA"
Jeremias Houston,88,TE,6060,254,SO,"Shreveport, LA"
Tyler Brown,89,WR,6020,183,SO,"Donaldsonville, LA"
Marcus Jones,90,DE,6020,247,SR,"Geismar, LA"
Dakavion Champion,91,DT,6010,305,SO,"Spring, TX"
Lee Castille,92,DT,6020,345,SO,"Loreauville, LA"
CeaJae Bryant,93,DL,6010,282,SO,"Spring, TX"
Aaron Tiller,94,LB,6010,256,SR,"Columbus, OH"
Tyran Nash,95,DL,6010,245,SO,"New Orleans, LA"
Joe Davis,97,DL,6050,230,SO,"New Orleans, LA"
Isayah Wiltz,98,DL,6020,247,SR,"Breaux Bridge, LA"
