Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Rapp, Taylor",21,DB,6000,207,SO,Sehome,"Bellingham, Wash."
"Rasmussen, Josh",29,WR,5110,182,RS SO,Lake Stevens,"Lake Stevens, Wash."
"Rice, Myles",41,OLB,6030,243,RS FR,Bush,"Houston, Texas"
"Richmond, Max",80,WR,5090,181,RS JR,Bellevue,"Bellevue, WA"
"Roberts, Henry",59,OL,6060,295,RS SO,Bellevue,"Bellevue, WA"
"Rodriguez, Tony",7,QB,6030,188,SR/TR,Brookside Christian,"Stockton, Calif."
"Sample, Drew",88,TE,6050,259,RS JR,Newport,"Bellevue, WA"
"Scrempos, Jason",97,DL,6060,275,RS SO,Milpitas,"Milpitas, CA"
"Shelton, Coleman",79,OT,6040,297,SR,Loyola,"Pasadena, Calif."
"Soderberg, Van",42,P/PK,6000,200,RS FR,Capital,"Olympia, Wash."
"Sosebee, Jesse",75,OG,6050,310,RS JR,Edison,"Garden Grove, CA"
"Sterk, Bryce",37,OLB,6040,256,RS SO,Lynden,"Lynden, WA"
"Stone, Mason",35,DB,6000,179,RS JR/TR,Mountainlake Terrance,"Mountainlake Terrance, Wash."
"Taylor, Keith",0,CB,6030,189,FR,Servite,"Long Beach, Calif."
"Tryon, Joe",0,OLB,6050,238,FR,Hazen,"Renton, Wash."
"Turner, Ezekiel",24,DB,6020,207,SR,Tlen Burnie,"Pasadena, CA"
"Turner, John",74,OL,6040,290,RS JR,Loyala,"Los Angeles, CA"
"Valerio, Sebastian",81,PK,5090,176,RS SO,Beckman,"Irvine, Calif."
"Vea, Vita",50,DE,6050,344,RS JR,Milpitas,"Milpitas, Calif."
"Vergara, Sean",39,DB,6020,188,RS JR,Selah,"Selah, WA"
"Victor, Azeem",36,ILB,6030,222,RS SR,Pomona,"Upland, CA"
"Vizcaino, Tristan",43,PK/P,6020,202,SR,Damien,"Chino Hills, CA"
"Walker, Trevor",27,DB,5110,188,RS SR,Mansfield Timberview,"Arlington, Texas"
"Wambaugh, Jake",53,LB,6010,221,RS JR,Point Loma,"San Diego, CA"
"Warren, Jusstis",10,OLB,6020,243,RS SO,Lincoln,"Tacoma, WA"
"Wattenberg, Luke",76,OG,6040,291,RS FR,J Serra Catholic,"San Juan Capistrano, Calif."
"Wellington, Brandon",13,OB,5110,223,SO,Eastside Catholic,"Bellevue, Wash."
"Wells, Paul",48,TB,5090,170,SO,Newport,"Bellevue, Wash."
"Whitford, Joel",32,P,6030,219,FR/TR,Warragul,"Neerim South, Australia"
"Williams, Amandre",16,OB,6020,230,RS FR,Tahoma,"Maple Valley, Wash."
"Young, K.J.",18,WR,6000,188,SR/TR,Citrus Hill,"Perris, Calif."
