Name,Number,Position,Height,Weight,Class,Hometown
Matt Ricketts,65,OL,6020,265,FR,"Galesburg, IL"
Jacob Judd,66,OL,6030,300,SR,"Clinton, IA"
Matthew Kielbasa,67,OL,6020,290,FR,"Huntley, IL"
Michael Ross,68,OL,6020,320,FR,"Lombard, IL"
Myron Cunningham,71,OL,6050,300,FR,"Warren, OH"
Jordan Detweiler,72,OL,6050,300,SR,"Williamsburg, IA"
Kyle Sanft,73,OL,6040,286,FR,"Bartlett, IL"
Max Gober,74,OL,6030,280,FR,"Fitchburg, WI"
Austin Hopp,75,OL,6050,280,FR,"Minnetonka, MN"
Drew Wagner,76,OL,6060,312,JR,"Tiffin, IA"
James Torgerson,77,OL,6050,310,SR,"Springfield, IL"
Matt Wieskamp,80,WR,6010,186,SO,"Muscatine, IA"
Tony Harper,81,TE,6040,233,SR,"Toledo, OH"
Adam Conrady,83,TE,6060,260,JR,"Rochester, IL"
Tre Cervantes,84,WR,6030,190,FR,"Arlington Heights, IL"
Spencer Beatty,85,WR,5090,179,SO,"Muscatine, IA"
Cal Breedlove,87,TE,6020,255,SR,"Kewanee, IL"
Chris Age,88,TE,6040,238,FR,"Newnan, GA"
Adam Fellner,89,P,6040,220,FR,"Ozark, MO"
Kyle Williams,91,DE,6040,265,FR,"Lebanon, IN"
Matt Costenson-Segura,92,DL,6010,250,SO,"Kewanee, IL"
Grant Kasal,94,DL,6050,265,JR,"Westmont, IL"
Mick Nelson,95,DL,6030,281,SR,"Vadnais Heights, MN"
Shabar Wilson,96,DT,6000,295,FR,"Memphis, TN"
Eryk Preston,97,DE,6040,228,FR,"Harvey, IL"
Luke Terrill,98,DT,6020,320,FR,"Lebanon, IN"
Khalen Saunders,99,DL,6020,310,JR,--
