Name,Number,Position,Height,Weight,Class,Hometown
Jackson Byrne,75,OL,6030,285,FR,"New Albany, IN"
Matt Byrne,77,OL,6040,340,SR,"Chicago, IL"
Jay Perras,78,OL,6040,290,FR,"Neenah, WI"
Frederik Fabricius,79,OL,6060,305,FR,"LaPorte, IN"
Mariel Jennings,80,WR,6030,185,FR,"Chesterfield, VA"
Cade Peratt,81,TE,6030,225,FR,"Arvada, CO"
Tynan Williams,82,TE,6030,240,FR,"Michigan City, IN"
Dante Hendrix,84,WR,6030,180,FR,"Florence, KY"
JC Oudes,84,TE,5100,217,FR,"Plymouth, IN"
Dylan Hohenthaner,85,P,5110,190,FR,"Land O Lakes, FL"
Nakia Grier,86,TE,6030,295,SO,"Hamilton, GA"
Gage Lackey,87,TE,6050,250,JR,"Riverside, CA"
Tyler Millikan,88,WR,6030,195,FR,"Itasca, IL"
Calvin Blank,89,TE,6040,245,SR,"Terre Haute, IN"
Jalen Whiteside,90,DE,6000,220,FR,"Indianapolis, IN"
Luke Branson,91,DE,6010,215,FR,"Rensselaer, IN"
Henrik Barndt,92,DE,6050,250,FR,"Arvada, CO"
Jake Sager,94,DT,6040,255,SO,"Sidney, NE"
Jeremy Patterson,95,P,6050,195,SR,"Terre Haute, IN"
Andrew Lunsford,96,PK,6020,220,SR,"Cape Coral, FL"
Matthew James,97,DT,6030,340,FR,"Avon, IN"
Thomas Bouldin,98,P,6020,210,SR,"Brea, CA"
Deshay Mukes,99,DT,6000,312,SR,"Gary, IN"
