Name,Number,Position,Height,Weight,Class,Hometown
Tyler Brown,63,OL,6030,295,JR,"Peoria, IL"
George Hoselton,65,OL,6030,305,SR,"Lexington, IL"
Ben Baker,66,OL,6080,305,SO,"Geneva, IL"
Cole Anderson,67,OL,6040,285,SO,"Gurnee, IL"
Bradley Novak,68,OL,6070,315,FR,"Brimfield, IL"
Daniel Witherspoon,69,OL,6070,320,FR,"Washington, IL"
Drew Bones,70,OL,6040,305,FR,"Ottawa, KS"
Drew Himmelman,71,OL,6100,300,FR,"Geneseo, IL"
Garrett Hirsch,72,OL,6020,295,FR,"Towanda, IL"
Erik Mikkelson,73,OL,6030,305,SO,"Oswego, IL"
John Ridgeway,74,OL,6060,285,FR,"Bloomington, IL"
Jared Rients,75,OL,6050,315,SO,"Minonk, IL"
Spencer Stachyra,76,OL,6040,290,FR,"Westfield, IN"
Evan Day,77,OL,6060,290,FR,"Batavia, IL"
John Ames,78,OL,6050,260,FR,"Wildwood, MO"
Trey Georgie,79,OL,6050,305,FR,"LAWRENCE, KS"
Brandon Price,80,WR,6050,215,FR,"Mt Zion, IL"
Tanner Taula,81,TE,6060,235,FR,"Independence, MO"
Andrew Edgar,82,WR,6000,175,FR,"Chicago, IL"
Matt Biegalski,83,WR,6020,215,JR,"Winfield, IL"
Andy Mills,84,WR,5110,190,SR,"Jacksonville, IL"
Tylor Petkovich,85,TE,6060,245,JR,"Saint John, IN"
Michael Clements,86,TE,6070,245,SR,"Indianapolis, IN"
Robert Gillum,87,TE,6050,255,FR,"Kansas City, MO"
Billy Bair,89,WR,6050,220,FR,"Glen Ellyn, IL"
Steven Podkulski,90,DL,6040,290,FR,"Joliet, IL"
Adam Conley,91,DE,6050,265,SR,"Franklin, WI"
Matt Swaine,92,DE,6070,230,JR,"Rochester, IL"
Austin Galindo,93,DL,6050,275,FR,"Bloomington, IL"
John Hayes,94,DL,6040,260,FR,"Normal, IL"
Jason Harris,95,DL,6050,240,SO,"Barrington, IL"
Jacob Powell,96,DL,6010,270,FR,"Hartland, WI"
Sean Slattery,97,PK,6000,230,SR,"Rockford, IL"
Dalton Keene,98,DL,6040,275,SR,"Jacksonville, IL"
Matt McCown,99,DL,6030,285,SR,"Casey, IL"
