Name,Number,Position,Height,Weight,Class,Hometown
Anthony Caramonica,35,DB,5100,195,FR,"Deep River, CT"
Jack Hamel,36,S,5100,180,FR,"Berlin, CT"
Mark Wilson,37,DB,6000,195,FR,"Foxboro, MA"
Joseph Zoppi,38,PK,5110,180,FR,"Shelton, CT"
Niam Coward,39,DE,6020,235,FR,"East Haven, CT"
DJ Exilhomme,40,DB,6000,175,FR,"Malden, MA"
Tony Razor,41,DL,6010,215,FR,"Bridgeport, CT"
Danley Exilhomme,42,RB,5110,205,FR,"Malden, MA"
Seth Manzanares,44,LB,6030,250,SR,"Phoenix, AZ"
Jarrett Dolegala,45,TE,6030,250,SR,"Hamburg, NY"
Jamel Jimerson,46,LB,6020,210,JR,"Manassas, VA"
Eric Henry,47,LB,5100,210,SO,"Danbury, CT"
Kyle Enrique,48,LS,5110,210,SO,"Colchester, CT"
Brandon Desautels,49,P,6030,195,SO,"Columbia, CT"
Tre Jones,50,LB,6020,215,FR,"Providence, RI"
Kenneth Artsma,52,LB,6010,215,SR,"Glenwood, NJ"
Frederick Allen III,53,LB,6010,245,SO,"Marshfield, MA"
David Cinti,54,OL,6040,285,JR,"Vestal, NY"
Troy Vasilescu,55,LB,5110,220,SO,"Shelton, CT"
Darrick Orange,56,OL,6010,305,SR,"Hampton, CT"
DeQuan Williams,57,LB,6010,205,FR,"Bradenton, FL"
DaeQuan Nicholson,58,LB,6010,245,FR,"New Haven, CT"
Carlos Teixeira,59,LB,6000,225,FR,"Manalapan, NJ"
Sam Pirsig,60,DE,6010,230,FR,"Glastonbury, CT"
Michael McHugh,61,OL,6040,260,FR,"Matawan, NJ"
J.D. Al-Khatib,62,OL,6040,270,JR,"Hoschton, GA"
Craig Wood,64,OL,6030,300,FR,"Bel Air, MD"
Matt Bickelhaupt,65,OL,6040,305,FR,"Brookfield, CT"
Neil Tompkins,66,OL,6050,270,FR,"Hyde Park, NY"
Duane Rogers,68,OL,6040,280,FR,"New Haven, CT"
J'Von Brown,69,OL,6030,345,SO,"Norwich, CT"
Cole Phelps,70,OL,6010,260,SO,"Wolcott, CT"
Brandon Scott,71,OL,6040,280,FR,"Boston, MA"
JJ Colimon,72,OL,6040,300,FR,"Everett, MA"
Cheickna Doucoure,73,OL,6050,425,FR,"Brattleboro, VT"
Connor Mignone,74,OL,6030,275,FR,"Redding, CT"
Chris Tinkham,75,DL,6020,280,JR,"Lynn, MA"
Trevon Lincoln,76,OL,6030,310,FR,"Spring Hill, FL"
Anthony Puntiel,77,OL,6050,325,FR,"Cromwell, CT"
Jake Schena,78,OL,6040,275,SO,"Glastonbury, CT"
Dusan Etienne,79,OL,6070,315,SO,"Hollywood, FL"
Arthur Gilmore,80,TE,6040,235,SO,"North Plainfield, NJ"
Paryss Marshall,81,WR,6010,200,JR,"Catasauqua, PA"
Christian Heyward,86,WR,6030,215,SO,"Baltimore, MD"
K.J. Smith,87,TE,6030,235,JR,"Bristol, CT"
Ed Ogudeko,88,TE,6060,240,SR,"Brooklyn, NY"
Theo Zidor,89,TE,6060,220,FR,"Everett, MA"
Byron Dickens,90,DL,6020,295,FR,"West Haven, CT"
Tullly Ervin,91,DE,6040,245,FR,"Gaithersburg, MD"
Matt Willis,92,DL,6020,260,FR,"Bridgewater, MA"
Ifeanyi Okorji,93,DL,6030,260,FR,"Hatfield, PA"
Chad Woodfine,94,DL,6030,275,SR,"Springfield, MA"
Brandon Puritt,95,DL,6020,270,SO,"Rochester, NY"
James Dumas,96,DL,6030,265,SO,"Washington, DC"
Justin Kennedy,97,DL,6030,225,FR,"Sicklerville, NJ"
Landon Reecher,98,DL,6020,290,JR,"Arnold, MD"
