Name,Number,Position,Height,Weight,Class,Hometown
Jake Walker,80,TE,6040,233,FR,"Cartersville, GA"
Adrian Hope,81,LB,6010,210,FR,"Ocala, FL"
Cam Burnette,82,WR,6020,195,FR,"Summerville, SC"
Ajay Williams,84,TE,6050,267,JR,"Elm City, NC"
Andy Schumpert,85,WR,6050,196,SR,"Brentwood, TN"
Owen Wilson,86,TE,6020,220,FR,"Columbia, SC"
Logan McCarter,88,WR,6020,189,SR,"Sevierville, TN"
Thomas Gordon,89,WR,6010,174,SO,"Charlotte, NC"
Justin Taylor,90,G,6010,257,FR,"Columbia, SC"
Jordan Harris,91,DT,6040,272,FR,"Atlanta, GA"
Knox Kiernan,92,P,6010,193,FR,"Blairsville, GA"
Matt Sochovka,92,DE,6040,260,FR,"Fayetteville, NC"
Ben Page,93,DE,6030,235,FR,"Atlanta, GA"
Jonah Tibbs,94,DT,6030,268,SO,"Birmingham, AL"
Parker Stokes,95,G,6010,285,FR,"Wrens, GA"
Dillon Vann,96,LB,6030,212,FR,"Buford, GA"
Luke Cuneo,97,CB,5060,160,SR,"Ashland, MA"
Chinedu Okonya,98,DE,6020,245,JR,"Riverdale, GA"
Chris Washington,99,LB,5110,232,SO,"Jacksonville, FL"
