Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"McNeal, Deandre",0,TE,6010,236,JR/TR,Poteet,"Mesquite, Texas"
"Merrell, Jordan",0,WR,5090,193,FR,St. Thomas Aquinas,"Fort Lauderdale, Fla."
"Milanese, Dominic",87,WR,6020,180,RS FR,Saint John Paul II Academy,"Lake Worth, Fla."
"Miller, Herb",10,DB,6010,190,JR,Miramar,"Miramar, FL"
"Mitchell, Bobby",8,WR,6020,190,RS JR,St. Augustine,"St. Augustine, FL"
"Mitchell, John",85,WR,6040,210,SO,Lawton Chiles,"Tallahassee, Fla."
"Moss, Diashun",0,DB,5100,175,FR,Cardinal Gibbons,"Coral Springs, Fla."
"Murphy, Matt",55,OT,6070,310,RS JR/TR,IMG Academy,"London, England"
"Nagel, Haiden",98,DE,6040,255,RS SR,Walter L Sickles High School,"Tampa, FL"
"Napier, J'quan",14,ATH,6030,190,RS SO,Palm Beach Gardens,"Palm Beach Gardens, FL"
"Nourse, Jared",52,OL,6010,270,RS FR,Bartram Trail,"Jacksonville, Fla."
"Palmer, Joey",0,OL,6040,195,JR/TR,Sheridan,"Thornville, Ohio"
"Parr, Daniel",13,QB,6030,210,RS SO,William T. Dwyer,"Jupiter, FL"
"Peterson, Logan",0,TE,6020,230,FR,Aledo,"Aledo, Texas"
"Pino , Jacob",46,LB,5110,215,RS FR,American Heritage,"Pembroke Pines, Fla."
"Raine, John",30,TE,6020,230,SO,Westminster Christian,"Miami, Fla."
"Redon, Isaac",0,LB,5110,195,FR,Booker T. Washington,"Miami, Fla."
"Richardson, Nick",95,DL,6040,255,RS SO,Miami Carol City,"Carol City, FL"
"Rickel, Ryan",99,PT,6000,190,RS SR/TR,Westminster Academy,"Fort Lauderdale, FL"
"Rose, Ocie",1,DB,6020,190,JR,Bookert T. Washington,"Miami, FL"
"Ross, Ahman",0,S,5110,195,FR,The Bolles School,"Jacksonville, Fla."
"Saunders, Silver",38,SS,5100,180,JR,Calvary Christian Academy,"Fort Lauderdale, Fla."
"Scheer, Landon",15,PT,5090,175,RS JR,The First Academy,"Orlando,Fla"
"Singletary, Devin",5,RB,5090,200,SO,American Heritage-Delray,"Deerfield Beach, Fla."
"Smith, Jakobi",53,OG,6030,300,RS SR,Coral Reef,"Miami, FL"
"Smith, Korel",29,CB,5100,175,RS FR,Miramar,"Miramar, Fla."
"Smith, Rashad",7,LB,6020,203,SO,Homestead,"Florida City, Fla."
"Smith IV, Sidney",59,DT,6010,245,RS FR,Lake Mary,"Orlando, Fla."
"Snyder, Hunter",94,DL,6070,260,RS JR,Eastlake,"Palm Harbor, FL"
"Solomon, Kamrin",15,WR,6020,205,SR,Mandarin,"Jacksonville, FL"
"Soroh, Andrew",14,DB,6020,210,RS JR,American,"Miami, FL"
"Stewart, Jake",44,LB,6000,220,RS JR,St. Thomas Aquinas,"Miami, FL"
"Stewart, Robbie",63,OL,6030,270,RS FR,Westminster Christian,"Miami, Fla."
"Stoshak, Jake",19,CB,6000,190,RS JR,University Christian,"Jacksonville, FL"
"Syblis, Cameron",34,LB,6010,225,RS FR,Nature Coast Technical,"Spring Hill, Fla."
"Terry, Nate",80,TE,6070,210,SR,South Dade,"Homestead, FL"
"Thomas, Tarrick",65,OL,6040,280,RS SO,Lincoln,"Tallahassee, FL"
"Tisdale, Tyrek",0,ATH,6020,188,FR,Millford Academy,"Orlando, Fla."
"Tooley, Chris",26,CB,5110,178,SO,Oak Ridge,"Orlando, Fla."
"Trepcos, Patrick",96,K/P,5080,185,RS FR,William T. Dwyer,"Palm Beach Gardens, Fla."
"Turman, A.J.",43,RB,6010,225,RS SR/TR,Boon,"Orlando, Fla."
"Walton, Brandon",73,OL,6050,300,SO,Seminole,"Largo, Fla."
"Washington, Rodney",0,ATH,N/A,N/A,JR/TR,El Cerrito,"Richmond, Calif."
"Weiner, Matthew",57,OT,6040,275,RS JR,Suncoast,"North Palm Beach, FL"
"Wessel, Trent",19,QB,6020,190,RS FR,Fork Union Military Academy,"Tampa, Fla."
"Whyte, Kerrith",6,RB,5100,200,RS SO,Seminole Ridge,"Loxahatchee, FL"
"Williams, Raekwon",23,CB,5110,185,SR,First Coast,"Jacksonville, FL"
"Williams, Richard",78,OL,6020,290,RS SO,Everglades,"Miramar, FL"
"Wilson, Jacob",44,TE,6040,245,RS JR,Chipley,"Chipley, FL"
"Wilson Jr., Ray",24,TE,5090,190,JR,Palm Beach Central,"Melrose Park, Fla."
"Winner, Casey",92,LS,5100,220,JR,Godby,"Tallahassee, Fla."
"Woods, Antonyo",64,OG,6030,295,RS SR,Seminole Ridge High School,"Port St. Lucie, FL"
"Woods, Kalib",4,WR,6030,193,RS SR,Duncan Fletcher,"Jacksonville, FL"
"Wright, Willie",0,WR,5080,155,FR,William M. Raines,"Jacksonville, Fla."
"Young, Jalen",18,S,5110,185,JR,Seminole Ridge,"Loxahatchee, FL"
