Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Majette, Mike",24,RB,5110,208,JR,Woodbridge Senior HS,"Woodbridge, Va."
"Martin, Wes",76,OG,6030,310,RS JR,Milton-Union,"West Milton, Ohio"
"McCray III, Robert",47,DL,6020,270,SR,Rockdale County,"Rockdale, Ga."
"McGinnis, Mike",55,LB,6020,235,RS JR/TR,Allentown,"Allentown, N.J."
"Meminger, Derrian",96,DL,6040,285,RS JR,Hancock Central,"Sparta, Ga."
"Minor Jr., LeShaun",93,DL,6030,300,FR,Ben Davis,"Indianapolis, Ind."
"Morris, Jonah",19,WR,6040,200,RS FR,Archbishop Hoban,"Akron, Ohio"
"Natee, Tyler",31,FB,6000,270,SO,Trinity,"Euless, Texas"
"Nelson, Craig",29,RB,5100,175,FR,Booker T. Washington,"Miami, Fla."
"Nworah, Mackenzie",51,OG,6040,308,RS FR,Manvel,"Manvel, Texas"
"Oakes, Griffin",92,PK,5100,205,RS SR,Greenwood,"Greenwood, Ind."
"Patrick, Camion",6,RB,6020,228,RS SR/TR,West HS,"Knoxville,Tenn."
"Philyor, De'Angelo",4,WR,5110,185,FR,Plant,"Tampa, Fla."
"Ramacca, Nick",61,OL,6020,283,RS SO,Connetquot,"Bohemia, N.Y."
"Ramsey, Peyton",3,QB,6020,205,RS FR,Elder,"Cincinnati, Ohio"
"Reece, Tramar",97,DL,6040,230,FR,Clearwater,"Clearwater, Fla."
"Riggins, A'Shon",28,CB,6000,180,SO,Hamilton,"Hamilton, Ohio"
"Robinson, Jacob",91,DE,6040,285,JR,Westfield HS,"Westfield, Ind."
"Rodriguez, Alex",23,RB,5100,225,RS JR,Lawrence Central,"Indianapolis, Ind."
"Scales, Tegray",8,OLB,6000,230,SR,Colerain,"Cincinnati, Ohio"
"Smith, Ryan",64,OL,6050,292,FR,Moeller,"Loveland, Ohio"
"Smolar, Jared",90,PK,5110,225,SO/TR,Valparaiso,"Valparaiso, Ind."
"Snyder, Nathanael",99,K,6010,190,RS FR,Center Grove,"Greenwood, Ind."
"Stallings, Allen",99,DE,6020,240,SO,River Forest,"Oak Park, Ill."
"Stamm, Andrew",53,LB,6020,215,RS FR,Connersville,"Connersville, Ind."
"Stepaniak, Simon",72,OC,6040,305,RS SO,Ross HS,"Hamilton, Ohio"
"Stover , Grayson",56,OT,6060,300,RS FR,Hudson,"Hudson, Fla."
"Stringer, Omari",48,DL,6040,225,RS SO,Crete-Monee HS,"Crete, Ill."
"Sykes, Nile",35,DL,6020,250,RS JR,Montini Catholic,"Oak Park, Ill"
"Thomas, Connor",38,RB,5080,184,RS FR,Clarksville Academy,"Clarksville, Tenn."
"Thomas, Ian",80,TE,6050,250,SR/TR,Digital Harbor,"Baltimore, Md."
"Thompson, Jayme",12,S,6020,195,RS SR/TR,Central Catholic,"Toledo, Ohio"
"Timian, Luke",25,WR,6000,195,RS JR,Southlake Carroll,"Southlake, Texas"
"Trainor, Jack",59,OL,6020,320,RS SO,Marist,"Roswell, Ga."
"Tronti, Nick",12,QB,6020,205,FR,Ponte Vedra,"Ponte Vedra, Fla."
"Walker, Zeke",6,OLB,6020,215,RS JR,Brookland-Cayce,"Columbia, S.C."
"Walton, Kiante",26,SS,6020,223,RS JR,George Washington Carver,"Columbus, Ga."
"Watercutter, Ryan",85,TE,6020,225,RS JR,Bishop Dwenger,"Fort Wayne, Ind."
"Watts, Tristen",66,DL,6020,230,RS FR,Mater Dei,"Evansville, Ind."
"Westbrook, Nick",15,WR,6030,210,JR,Lake Mary HS,"Lake Mary, Fla."
"Whitehead, Haydon",94,P,6020,195,RS SO/TR,McKinnon Secondary College,"Melbourne, Australia"
"Williams, Devonte",2,RB,5100,185,RS SO,Bullis School,"Columbia, Md."
"Willis, Jr, Dameon",43,LB,6010,227,RS JR,St. Ignatius,"Cleveland, Ohio"
"Wilson, Brandon",95,DE,6030,250,RS SO,West Orange HS,"Winter Garden, Fla."
"Yaffe, Stephen",93,PK,5110,185,RS FR/TR,Plant HS,"Tampa, Fla."
"Ziemba, Michael",87,DL,6030,245,FR,Lake Mary,"Lake Mary, Fla."
