Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Solomon, Adam",52,OL,6050,315,RS SO,Bishop Chatard,"Indianapolis, IN"
"Stover, Jake",68,OL,6030,295,FR,St. Rita,"Chicago, Ill."
"Sumpter, Frank",23,DB,5100,180,RS SO,Glenville HS,"Cleveland, OH"
"Tabel, Ethan",56,LS,6000,220,RS FR,Barrington,"Barrington, Ill."
"Thieman, Dominic",8,WR,6030,190,SO,St. Thomas Aquinas,"Wilton Manors, Fla."
"Thomas, Cameron",10,QB,6020,190,FR,Marian Catholic,"Chicago Heights, Ill."
"Trainer, Andrew",74,OL,6070,265,RS FR,St. Stephen's and St. Agnes School,"Alexandria, Va."
"Tucker, Ryan",40,P,6030,185,RS JR,Marist,"Chicago, IL"
"Turner, Malik",11,WR,6030,205,SR,Sacred Heart-Griffin,"Springfield, IL"
"Walker, Bobby",83,RB,6040,225,RS SO,Loyola Academy,"Golf, Ill."
"Watkins, Cameron",31,DB,6000,190,RS SO,Pearl-Cohn HS,"Madison, TN"
"Watson, Tre",33,LB,6020,235,RS JR,Tampa Catholic,"Tampa, FL"
"Williams, Bennett",4,DB,6000,195,FR,St. Francis,"Campbell, Calif."
"Williams, Justice",32,LB,6030,215,RS SO,Wakeland HS,"Frisco, TX"
"Woods, Jamal",91,DL,6020,255,FR,Hueytown,"Hueytown, Ala."
