Name,Number,Position,Height,Weight,Class,Hometown
Tony Collins,29,LB,6010,220,SO,"Covington, GA"
James Boyle,30,LB,6010,217,FR,"Advance, NC"
Jordan Conn,31,DE,6020,222,SO,"Pittsburgh, PA"
Ben Hart,33,LB,5100,223,SR,"Hudson, OH"
Duncan Englehardt,34,LB,6000,213,FR,"Beaufort, NC"
Colin Errity,35,LB,6010,195,FR,"Valrico, FL"
Hunter Murphy,36,DL,6010,227,SO,"Cleves, OH"
Callen Davidson,39,LS,5110,198,FR,"Atlanta, GA"
Bryce Perry-Martin,40,DL,6010,266,SO,"Spring Lake, NC"
Aaron Braswell,41,DB,5110,202,JR,"Monroe, NC"
TJ Elliott,43,LB,6000,198,FR,"Charlotte, NC"
Conrad Mueller,44,LS,5110,193,SR,"Waxhaw, NC"
Nathan Campbell,45,DB,5080,177,JR,"Proctorville, OH"
Charles Morris,46,PK,5100,192,JR,"Raleigh, NC"
Trevor Smith,47,PK,6030,195,SR,"Tampa, FL"
Seth Stancil,48,PK,5100,196,SR,"Greenville, NC"
Zach Idris,49,DL,6020,233,FR,"Greenville, SC"
Grant Udinski,49,TE,6030,225,JR,"Doylestown, PA"
Boo Jordan,50,DL,6030,243,JR,"Hagerstown, MD"
Brandon Becar,52,OL,6030,269,FR,"Green Cove Springs, FL"
Cody Kirkbride,53,DL,6020,226,FR,"Bexley, OH"
Damian Ostaszewski,54,OL,6040,277,FR,"Staten Island, NY"
Alex Coburn,55,OL,6040,267,FR,"Cincinnati, OH"
Ryan Samuels,56,LB,5100,221,SR,"Miramar, FL"
Joe Gallinghouse,58,OL,6020,257,JR,"Austin, TX"
Tate Kipperman,59,OL,6010,275,FR,"Round Rock, TX"
Ethan Steinbacher,61,OL,6020,278,SO,"Concord, NC"
Gordon Sandorf,62,OL,6040,282,FR,"Clearwater, FL"
Austin Kistner,64,DL,6000,265,SR,--
Michael Stillwell,65,OL,6020,278,SO,"Hickory, NC"
Bryce Simmons,66,OL,6020,264,JR,"Kernersville, NC"
Andrew Brantley,67,OL,6000,229,FR,"Monroe, NC"
Jan Brentjens,70,OL,6040,279,FR,"Jersey City, NJ"
Brian Bourgeois,71,OL,6010,280,SO,"Houston, TX"
Daniel Runck,73,OL,6050,298,JR,"Mount Pleasant, SC"
Nick Nolting,75,OL,6080,280,JR,"Fort Lauderdale, FL"
Will Berkey,76,OL,6030,280,FR,"Atlanta, GA"
Zion Johnson,77,OL,6030,266,FR,"Bowie, MD"
Steven Wolfe,78,DL,6020,241,FR,"Marysville, OH"
Collin Hairr,80,WR,6010,195,FR,"Wilmington, NC"
Connor Richey,82,WR,6030,204,SO,"Johns Creek, GA"
Cam Cheuvront,83,WR,5090,163,SR,"Somerset, KY"
Corey Coppola,85,DL,6030,257,JR,"Bluefield, WV"
Zach Hester,86,TE,6050,243,FR,"Oklahoma City, OK"
Jacob Camp,88,TE,6030,222,SO,"Shelby, NC"
Jaylon Bolden,89,WR,6020,188,FR,"Rowlett, TX"
Brendan Simpkins,91,DL,6030,234,SR,"Crofton, MD"
Clay Robinson,99,DL,6010,274,JR,"NORTH BEACH HAVEN, NJ"
