Name,Number,Position,Height,Weight,Class,Hometown
Jake Moore,59,C,6020,275,FR,"Treasure Island, FL"
Joe Gannon,60,DT,6030,238,FR,"Naperville, IL"
Andrew Lordo,61,G,6030,275,FR,--
Dom Sciarretti,62,C,6030,264,FR,"Cuyahoga Falls, OH"
Ben Gauthier,63,OT,6020,275,JR,"Avon, OH"
Jacob Brunson,64,OT,6030,280,FR,"Marietta, GA"
Michael Sernus,65,DT,6050,249,SR,"Wilmette, IL"
Parker Getz,66,DT,6020,245,FR,"Bexley, OH"
Justin Karem,67,OT,6030,243,FR,"Louisville, KY"
Isaac Sexton,68,DT,6000,264,SO,"Findlay, OH"
Matthew Brandeis,69,DT,6040,258,SO,"Darien, IL"
Nick Bell,70,G,6020,250,FR,"Franklin, TN"
Nick Bart,71,OT,6030,290,FR,"South Barrington, IL"
Jim Hammontree,73,G,6020,279,SR,"Canton, OH"
Ryan Culhane,74,OT,6050,287,FR,"Naperville, IL"
Andrew Lynn,75,DT,6030,278,SO,"Laura, OH"
Jack Schell,76,G,6040,250,FR,"Downingtown, PA"
Adam Stull,77,OT,6050,283,SO,"Mundelein, IL"
Zack Jablonski,78,G,6020,278,FR,"Pittsburgh, PA"
Kyle Butz,80,WR,5100,172,FR,"Cincinnati, OH"
Chris Papalia,81,P,6000,192,JR,"Bethel Park, PA"
Gus Madden,82,TE,6030,246,SR,"Hamilton, OH"
Nate Obringer,83,DE,6020,210,FR,"Lebanon, OH"
Adam Trautman,84,TE,6050,245,SO,"Williamsburg, MI"
Jack Euritt,85,WR,6050,209,SR,"Naperville, IL"
Michael Hegewald,86,TE,6040,230,FR,"Traverse City, MI"
Paddy Byrne,87,WR,5110,165,FR,"Chicago, IL"
Jay Vallie,88,TE,6030,238,FR,"Grand Blanc, MI"
Steven Fleming,89,WR,5100,190,FR,"Chicago, IL"
Brennan Burdo,90,DE,6020,232,FR,"Oswego, IL"
Patrick Sandler,90,PK,5100,170,FR,"Greenwood, IN"
Allen Waltz,90,PK,6010,170,FR,"Blue Ash, OH"
Michael Newbold,91,DE,6040,232,FR,"Loveland, OH"
Griffin O'Gara,92,DE,6050,240,SR,"Cincinnati, OH"
Joseph Bruni,93,PK,6000,177,SO,"La Grange, IL"
Kevin Maloney,94,LB,6030,218,SR,"Avon, OH"
Mike Ruffolo,95,PK,5100,175,SR,"Dayton, OH"
James Ellis,96,DT,6020,260,FR,"Roswell, GA"
Clay Hamby,97,PK,6010,194,FR,--
