Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Perkins, Ronnell",3,S,6000,200,RS SO,University City HS,"St. Louis, Mo."
"Petry, Terry",19,CB,6000,160,FR,Ridge Point,"Missouri City, Texas"
"Ploudre, Adam",66,OL,6040,320,RS SR,Marquette,"Ballwin, Mo."
"Powell, Taylor",5,QB,6020,195,FR,Fayatteville,"Fayetteville, Ark."
"Prewett, Kaleb",20,S,6020,210,RS JR/TR,Blue Springs,"Blue Springs, MO"
"Reese, Jason",10,TE,6050,255,RS SR,Trinity,"Euless, Texas"
"Rivers, Cameren",24,S,6020,195,RS SR,McCluer North,"St. Louis, Mo."
"Roland, Adam",61,OL,6030,320,RS JR,Oakville,"St. Louis, Mo."
"Ross, Tavon",6,LB,6000,210,RS JR,Bleckley County,"Cochran, GA"
"Rountree III, Larry",34,RB,5100,183,FR,Millbrook,"Raleigh, N.C."
"Rymer, Hayden",9,QB,6010,210,RS FR,First Academy,"Windermere, Fla."
"Sampson, Caleb",72,DT,6040,285,FR,Northlake Christian,"Covington, La."
"Scales, Brendan",89,TE,6040,240,RS FR,Lafayette HS,"Ballwin, Mo."
"Sherrils, Anthony",22,SS,6000,205,RS SR,Hogan Prep,"Kansas City, Mo."
"Simms, Trevour",75,OT,6050,355,SO,East Saint Louis,"East Saint Louis, Ill."
"Smith, Justin",8,WR,6070,210,RS SO,West Lauren HS,"Dublin, Ga."
"Spadarotto, Steven",28,WR,6020,185,JR,Righetti,"Santa Maria, Calif."
"Sparks, Adam",14,CB,6000,163,FR,Dutchtown,"Geismar, La."
"Stribling IV, Finis",31,CB/KR,5110,190,RS JR,Independence,"Thompson's Station, TN"
"Strong, Natereace",29,RB,6000,210,JR/TR,East Saint Louis,"East Saint Louis, Ill."
"Trump, Jacob",46,LB,6030,225,JR,Clark County,"Kahoka, Mo."
"Turner, Chris",39,DE,6040,225,FR,Hammond,"Hammond, La."
"Ulmer, Jordan",11,S,6020,190,FR,Belleville,"Belleville, Mich."
"Utsey, Markell",49,DT,6040,310,SO,Parkview Magnet,"Little Rock, Ark."
"Vaoifi, Ezra",45,RB,5110,220,FR,Fort Osage,"Independence, Mo."
"Warren, TJ",2,DB,5110,210,RS SO,Rockdale County HS,"Conyers, Ga."
"Whitehouse, Harley",81,OL,6000,225,RS SO,Parkway Central,"St. Louis, Mo."
"Whiteside, Kobie",78,DL,6010,304,FR,Alief Taylor,"Houston, Texas"
"Williams, Tre",93,DE,6050,265,RS FR,Rock Bridge HS,"Columbia, Mo."
"Wilson, Micah",2,QB,6030,215,RS FR,Lincoln Christian School,"Tulsa, Okla."
"Wilson, Thomas",8,FS,5110,200,SR,Buford,"Suwanee, GA"
"Wingo, Raymond",14,CB,5110,175,RS JR,University High,"St. Louis, MO"
"Winters, Roderick",48,LB,5110,240,RS JR,Bowie,"Arlington, TX"
"Witter, Ish",21,RB,5100,195,SR,Alonso,"Tampa, FL"
"Workman, James",86,LS,6000,225,SO,Liberty,"Renton, Wash."
"Young, Malik",9,DT,6030,280,JR/TR,Sprayberry,"Marietta, Ga."
