Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Holloman, Jeremiah",9,WR,6020,195,FR,Newton County,"Covington, Ga."
"Holyfield, Elijah",13,RB,5110,215,SO,Woodward Academy,"Atlanta, Ga."
"Hudson, Prather",24,RB,5110,188,RS FR,Brookstone,"Columbus, Ga."
"Hunter, Jaden",0,LB,6020,213,FR,Westlake,"Atlanta, Ga."
"Hurston, Justin",44,TE,6040,221,RS FR,Woodland,"Stockbridge, Ga."
"Johnson, Netori",0,OL,6040,334,FR,Cedar Grove,"Ellenwood, Ga."
"Keene, Michael",46,OB,6020,196,RS FR,Savannah Country Day,"Savannah, Ga."
"Kindley, Solomon",66,OG,6040,336,RS FR,Raines HS,"Jacksonville, Fla."
"Laguins, Jaleel",25,IB,6020,220,SO,Oconee County HS,"Watkinsville, Ga."
"Landers, Matthew",0,WR,6050,185,FR,St. Petersburg,"Pinellas Park, Fla."
"LeCounte III, Richard",2,DB,5110,180,FR,Liberty County,"Riceboro, Ga."
"Ledbetter, Jonathan",13,DE,6040,269,JR,Tucker,"Tucker, Ga."
"Long, Marshall",95,K,6020,217,SO,South Rowan HS,"China Grove, N.C."
"Madden, Sam",67,OL,6060,334,RS SO,Barnegat,"Barnegat, N.J."
"Manac, Chauncey",81,OLB,6030,243,RS FR,Clinch County HS,"Homerville, Ga."
"Marshall, David",51,OLB,6030,273,SO,Upson-Lee HS,"Thomason, Ga."
"McBride, Nate",0,LB,6020,223,FR,Vidalia,"Lyons, Ga."
"McGhee, Tyrique",26,CB,5100,183,SO,Peach County HS,"Fort Valley, Ga."
"McGinty, Miles",87,TE,6030,221,RS JR/TR,Benedictine Military,"Savannah, Ga."
"McKinney, Jordon",37,DB,6000,187,RS FR,Dalton,"Dalton, Ga."
"McNeely, Avery",22,TB,5080,180,SR,Clarke Central,"Athens, Ga."
"Michel, Sony",1,RB,5110,222,SR,American Heritage,"Plantation,Fla"
"Mize, Isaac",33,DB,6000,185,JR/TR,N/A,"Gainesville, Ga."
"Moore, Nick",43,ILB,6030,245,JR,Brookwood,"Snellville, Ga."
"Moran, Josh",17,WR,6020,193,RS FR,Milton,"Alpharetta, Ga."
"Nauta, Isaac",18,TE,6040,237,SO,IMG Academy,"Buford, Ga."
"Nizialek, Cameron",92,P,6020,200,RS SR/TR,N/A,"Chantilly, Va."
"Noorollahi, Shahed",57,OL,6020,310,JR/TR,N/A,"Chantilly, Va."
"Parrish, Malkom",14,CB,5100,185,SR,Brooks County,"Quitman,Ga"
"Patrick, Natrez",6,ILB,6030,238,JR,Mays,"Atlanta, Ga."
"Payne, Christian",47,FB,6010,242,SR,Prince Avenue Christian,"Athens, GA"
"Payne, Wyatt",84,WR,6010,175,RS SO,Trinity Christian,"Dublin, Ga."
"Poole III, William",0,DB,6000,181,FR,Hapeville Charter,"Atlanta, Ga."
"Pyrz, Koby",49,SN,6020,280,RS FR,Cairo,"Cairo, Ga."
"Reed, J.R.",20,CB,6010,194,RS SO/TR,Prestonwood Christian Academy,"Plano, Texas"
"Reynolds, Hudson",96,SN,6040,215,RS SO,Bainbridge,"Bainbridge, Ga."
"Rice, Monty",32,LB,6010,235,FR,James Clemens,"Madison, Ala."
"Ridley, Riley",8,WR,6020,195,SO,Deerfield Beach,"Coconut Creek, Fla."
"Roberson, Caleeb",16,DB,6010,180,RS FR,Burke County,"Waynesboro, Ga."
"Rochester, Julian",5,DL,6050,327,SO,McEachern,"Powder Springs, Ga."
"Roundtree, Rashad",39,DB,6010,205,JR,Lakeside,"Evans, Ga."
"Sanders, Dominick",24,SS,6000,193,SR,Tucker,"Tucker,Ga"
"Saunders, Cooper",28,WR,6020,195,FR,Oconee County,"Athens, Ga."
"Shaffer, Justin",0,OL,6040,350,FR,Cedar Grove,"Ellenwood, Ga."
"Simmons, Tyler",3,WR,6000,206,SO,McEachern,"Powder Springs, Ga."
"Sims, Dyshon",55,OG,6040,309,SR,Lowndes,"Valdosta,Ga"
"Skole, Jake",23,DB,6020,215,FR,Blessed Trinity Catholic,"Roswell, Ga."
"Smith, K.J.",28,DB,5110,172,RS SO,Perry,"Perry, Ga."
"Smith, Roquan",3,LB,6010,225,JR,Macon County,"Montezuma, Ga."
"Speed, Ameer",0,DB,6030,207,FR,Sandalwood,"Jacksonville, Fla."
"Stanley, Jayson",2,WR,6020,204,JR,Creekside,"Fairburn, Ga."
"Stokes, Eric",0,DB,6010,173,FR,Eastside,"Covington, Ga."
"Stone, Lucas",29,TE,6040,225,SR/TR,N/A,"Independence, Ky."
"Stumpe, Tanner",90,PK,5080,166,RS JR,Westover,"Albany, GA"
"Swift, D'Andre",0,RB,5090,220,FR,St. Joseph's Oreo,"Philadelphia, Penn."
"Swilley, Thomas",75,OL,6030,317,RS SR,Cedar Shoals,"Athens, Ga."
"Taylor, Juwan",44,LB,6010,199,JR,Hallandale,"Hallandale Beach, Fla."
"Thomas, Andrew",0,OL,6050,338,FR,Pace Academy,"Lithonia, Ga."
"Thompson, Trenton",78,DT,6040,309,JR,Westover,"Albany, Ga."
"Van Tiflin, Steven",25,WR,6010,207,RS JR,Heritage,"Saginaw, Mich."
"Vaughn, Sam",2,QB,6030,204,RS JR,Fort Pierce Central,"Fort Pierce, FLA"
"Walker, D'Andre",15,LB,6030,224,JR,Langston Hughes,"Fairburn, Ga."
"Webb Jr., Mark",0,WR,6010,200,FR,Archbishop Wood,"Philadelphia, Penn."
"Williams, Allen",79,OL,6070,352,RS FR,Appling County,"Baxley, Ga."
"Williams, Shakenneth",23,WR,6010,208,SR,Rutland,"Macon,Ga"
"Wilson, Isaiah",0,OL,6070,350,FR,Poly Prep Country Day,"Brooklyn, N.Y."
"Wilson, Jarvis",19,CB,6020,199,JR,Tupelo,"Tupelo, Miss."
"Wims, Javon",6,WR,6040,215,SR/TR,NA,"Miami, Fla."
"Woerner, Charlie",89,TE,6050,251,SO,Rabun County HS,"Tiger, Ga."
"Wyatt, Devonte",0,DL,6030,301,FR,Towers,"Decatur, Ga."
"Wynn, Isaiah",77,OG,6020,280,SR,Lakewood,"St Petersburg,Fla"
"Young, Justin",92,DE,6040,278,RS SO,Grayson,"Loganville, Ga."
