Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Robinson, Davondre",0,DB,6000,190,FR,Lake Marion,"Holy Hill, S.C."
"Sandifer, Justin",74,OL,6050,305,SR/TR,Leflore County HS,"Greenwood, Miss."
"Scott, Anthony",3,RB,5090,189,SR,Green Run,"Virginia Beach, VA"
"Scott, Derrell",24,RB,5110,207,JR/TR,Havelock,"Havelock, NC"
"Seargent, Corey",5,CB,6000,172,JR,Northwestern,"Rock Hill, SC"
"Shaw, Dqmarcus",52,OL,6040,316,JR/TR,South Panola,"Batesville, Miss."
"Simmons, Travon",3,FS,5100,187,RS SR,Hillgrove,"Powder Springs, Ga."
"Sirk, Thomas",0,QB,6040,220,RS SR/TR,Baker County,"Glen St. Mary, Fla."
"Smith, Brandon",62,OG,6080,325,RS SR,East Forsyth,"Kernersville, NC"
"Smith, D'Ante",67,OL,6040,310,SO,Grovetown,"Grovetown, Ga."
"Smith, Xavier",2,DB,6020,188,SR,Wakefield,"Raleigh, NC"
"Solomon, Kennan",0,DL,6050,275,FR,Person,"Roxboro, N.C."
"Spellacy, John",0,OL,6010,285,FR,St. Ignatius,"Westlake, Ohio"
"Sutton, Devon",42,DB,5110,190,RS SO,North Mecklenburg,"Charlotte, NC"
"Swift, Michael",53,ILB,6030,228,JR,N/A,"Apex, N.C."
"Taylor, Kenyon",45,DB,6020,170,RS FR,South Guilford,"High Point, N.C."
"Teague, Austin",20,DB,6000,189,SR,West Davidson,"Lexington, NC"
"Tillman, Ray",21,ILB,6010,215,SR,Miller Grove,"Lithonia, Ga"
"Turner, Alex",94,DL,6020,290,SO,Jersey Village,"Houston, Texas"
"Tyson-Hart, Ockwan",20,WR,5080,173,JR,J.H. Rose,"Greenville, N.C."
"Verity, Jake",98,PK,6010,170,SO,Bremen,"Bremen, Ga."
"Vines, Mydreon",0,WR,6010,170,FR,J.H. Rose,"Greenville, N.C."
"Watley, Anthony",80,TE,6030,240,SO,Atlantic Coast,"Jacksonville, Fla."
"Weber, Eric",0,TE,6020,236,SO/TR,Blythewood,"Blythewood, S.C."
"Williams, Jimmy",81,WR,5110,194,RS SR,Washington,"Washington, NC"
"Williams, Jordan",7,ILB,6000,234,SR,Shaw,"Fayetteville, N.C."
