Name,Number,Position,Height,Weight,Class,Hometown
Nate Atkins,42,LB,6010,240,SO,"Roanoke, VA"
Miles Hayes,43,S,6030,195,SO,"Cincinnati, OH"
Andrew Caskin,44,TE,6050,240,SR,"Rockville, MD"
Owen Wright,45,RB,5100,199,FR,"Bethesda, MD"
Collin Parker,46,S,6000,195,FR,"Haymarket, VA"
Alexander Purviance,47,LB,6020,220,FR,"Winston-salem, NC"
DJ Dobbins,48,LB,6010,215,FR,"Yorktown, VA"
Will Barney,49,FB,5100,220,FR,"Richmond, VA"
Connor Hilland,51,OL,6060,303,SR,"Stafford, VA"
Bryden Reed,52,DL,6030,235,FR,"Charlotte, NC"
James Howard,53,DT,6030,250,JR,"Mclean, VA"
Jarrett Heckert,54,LB,6030,209,FR,"Annapolis, MD"
Riley Fox,57,LB,6000,210,FR,"Salem, VA"
Matt Ahola,58,DE,6020,260,SR,"Springfield, VA"
Nick Wimmer,59,OL,6020,305,SO,"Winston-salem, NC"
Graydon Campbell,60,DT,6030,290,SO,"Greely, ON"
Brooks Norris,61,OL,6040,295,JR,"Great Falls, VA"
Daniel Evers,62,OL,6050,305,FR,"Chapel Hill, NC"
Ryan Ripley,63,OL,6010,281,FR,"Glen Allen, VA"
Jack Cornett,64,OL,6020,285,SO,"Glen Allen, VA"
Garrett Best,65,OL,6050,291,JR,"Laurinburg, NC"
Chris Conti,66,OL,6030,305,JR,"Richmond, VA"
Cory Ryder,68,OL,6040,292,FR,"Nantucket, MA"
Jesse Anderson,69,LS,6030,220,SR,"Gainesville, VA"
Nathan McConnell,70,OL,6050,315,JR,"Jacksonville, NC"
Griffin Gilder,71,OL,6040,280,FR,"Alpharetta, GA"
Isaiah Stephens,73,DT,6020,310,SR,"Smyrna, DE"
Christian Chisolm,74,DE,6020,235,JR,"Chesterfield, VA"
Mark Williamson,75,OL,6050,305,SO,"Stanardsville, VA"
Chris Durant,77,OL,6040,310,SR,"Oak Hill, VA"
Clint Marshall,78,OL,6030,300,FR,"Chesapeake, VA"
Will Jones,79,OL,6070,315,JR,"Augusta, GA"
Lachlan Pitts,81,TE,6060,245,FR,"Great Falls, VA"
Tyler Klaus,82,TE,6040,245,SO,"Haddonfield, NJ"
Riley Wilson,83,TE,6040,220,SO,"Arlington, VA"
Kareem Johnson,84,WR,6000,200,FR,"Charlottesville, VA"
Gunnar Frerotte,85,WR,5090,185,FR,"Pittsburgh, PA"
Nick Muse,86,TE,6050,235,FR,"Belmont, NC"
Jordan Lowery,87,WR,5110,200,FR,"Roanoke, VA"
Anthony Mague,88,WR,6030,228,FR,"Medford, NJ"
Will Kiely,90,DL,6030,260,FR,"Downingtown, PA"
Nick Ridpath,91,DE,6030,250,FR,"Radford, VA"
Robert Omelchenko,92,DT,6040,260,FR,"Darnestown, MD"
Joe Suarez,94,DE,6020,245,SO,"Miami, FL"
Bill Murray,95,DT,6040,275,SO,"Millington, NJ"
Carl Fowler,96,DL,6040,242,FR,"Durham, NC"
Xavier Roscoe,97,DE,6030,235,SR,"Woodbridge, VA"
Jake Walter,98,DE,6040,260,FR,"Haddonfield, NJ"
Gavin Johnson,99,DE,6030,245,SO,"Apopka, FL"
