Name,Number,Position,Height,Weight,Class,Hometown
Blaine Woodson,73,DL,6020,280,SR,"Stroudsburg, PA"
Steve Robinson,74,OL,6030,280,SO,"Philadelphia, PA"
Cody Wiener,75,PK,5100,190,FR,"Manalapan, NJ"
M.J. Kehoe,76,OL,6070,255,SO,"Madison, CT"
Mario Farinella,77,OL,6000,300,JR,"Bloomfield, NJ"
Jethro Pepe,78,OL,6070,280,JR,"Colonia, NJ"
James Kretkowski,79,OL,6050,300,JR,"Oceanside, NY"
Diante Cherry,80,WR,5100,190,SR,"Lancaster, PA"
Kadeem Neill,81,WR,6010,190,JR,"Lawrenceville, NJ"
Brandon Whaley,81,TE,6050,250,SR,"Haymarket, VA"
Luke Frederick,82,TE,6040,245,FR,"Altoona, PA"
Nile Jackson-Northrup,82,WR,5080,170,JR,"New Castle, DE"
Andrew Verboys,83,WR,5100,205,JR,"Armonk, NY"
DeAndre Davis,84,WR,6000,190,SR,"Smyrna, DE"
Charles Scarff,85,TE,6050,270,JR,"Lancaster, PA"
Alec Scheetz,86,TE,6050,250,SR,"Phoenix, MD"
Brent Reed,87,TE,6050,240,FR,"Harbeson, DE"
Chichi Amachi,88,WR,6000,185,SO,"Bear, DE"
Joey Carter,89,WR,6000,185,FR,"Cedar Park, TX"
Shane Hogarth,90,DL,6020,252,FR,"Downingtown, PA"
Artis Hemmingway,91,DL,6030,260,FR,"Hillside, NJ"
Bilal Nichols,92,DL,6040,290,SR,"Newark, DE"
Lloyd Badson,93,DL,6020,270,SO,"Bear, DE"
Christian Lohin,94,DL,6020,230,SO,"North Wales, PA"
John Nassib,95,DL,6060,265,SR,"West Chester, PA"
Yaw Aidoo,96,DL,5110,295,FR,"Bear, DE"
Daniel Zaborsky,97,TE,6040,230,FR,"Newark, DE"
Salvatore Mauro,98,DL,6020,265,FR,"Staten Island, NY"
Cam Kitchen,99,DL,6010,260,JR,"Trenton, NJ"
