Name,Number,Position,Height,Weight,Class,Hometown
Jake Brown,89,WR,6020,210,FR,"Richmond, VA"
Rondre Knowles-Tener,90,DL,6010,287,FR,"Lynchburg, VA"
Ethan Ratke,91,PK,5100,183,FR,"Mechanicsville, VA"
Semaj Sorhaindo,91,DL,6020,287,FR,"Fredericksburg, VA"
Marcus Hawkins,92,DL,6030,287,FR,"Morganton, NC"
Andrew Ankrah,93,DL,6040,251,SR,"Gaithersburg, MD"
Cornell Urquhart,94,DL,6040,270,SR,"Richmond, VA"
Adeeb Atariwa,95,DL,6030,273,FR,"Sterling, VA"
Ryan Etheridge,96,DL,6020,235,SR,"Clayton, NC"
John Daka,97,DL,6030,219,SO,"Upper Marlboro, MD"
Harry O'Kelly,98,P,6010,180,FR,--
Isaac Ukwu,99,LB,6030,215,FR,"Upper Marlboro, MD"
