Name,Number,Position,Height,Weight,Class,Hometown
Derek Allen,77,OL,6060,301,JR,"Edison, NJ"
Edward Lee,80,WR,5090,175,FR,"Washington, DC"
Isaiah Coulter,81,WR,6030,190,FR,"Brandywine, MD"
Matt Pires,83,WR,5110,185,FR,"Lincolndale, NY"
Ivory Frimpong,84,WR,6030,195,FR,"Centreville, VA"
Max Osgood,85,TE,6050,245,FR,"Nashua, NH"
Jarell De Los Santos,88,WR,6000,180,FR,"Providence, RI"
J.J. Mainville,89,WR,5110,180,FR,"Pawtucket, RI"
Joe Morrissey,90,DL,6020,217,FR,"West Hartford, CT"
Mike Ezirike,91,DL,6020,287,SR,"Laurel, MD"
Emil La Marca,92,DE,6020,275,FR,"Paramus, NJ"
Andre Bibeault,93,DL,6030,255,FR,"Cumberland, RI"
Seth Burdett,94,TE,6050,240,FR,"Warwick, RI"
Tyrone Barge,95,DL,6000,286,SO,"Philadelphia, PA"
Monte Sinisi,96,DL,6020,270,JR,"Manasquan, NJ"
Geoff Horwitz,97,DE,6050,252,SR,"Wall, NJ"
L.B. Mack III,98,DE,6020,230,SO,"Spring Valley, NY"
Brandon Ginnetti,99,DL,6030,275,SO,"Hamden, CT"
