Name,Number,Position,Height,Weight,Class,Hometown
Cody Levy,60,OT,6060,300,JR,"Poughkeepsie, NY"
Christopher Mulvey,62,OL,6030,291,FR,"Poughkeepsie, NY"
Archie Callahan,63,OL,6040,280,FR,"Virginia Beach, VA"
Jamil Demby,65,OT,6050,335,SR,"Vineland, NJ"
Schuyler Huntington,66,DL,6030,282,SR,"Cohoes, NY"
Daniel Burrows,68,OL,6040,295,SR,"Haverhill, MA"
Liam Dobson,69,OL,6030,315,FR,"Ottawa, ON"
Alejandro Alvarado,70,OL,6010,285,FR,"Bergenfield, NJ"
Gunnar Docos,71,OL,6060,302,FR,"Harrison, ME"
Andrew Stevens,72,DT,6030,270,JR,"Camden, NJ"
Michael Supp,74,OL,6050,274,SR,"Perkasie, PA"
John Reddington,75,OL,6050,294,SR,"Milton, MA"
Samuel Cooper,77,OL,6010,304,SO,"Bensalem, PA"
Robert Smoloski,78,OL,6010,250,FR,"Wye Mills, MD"
Brenden O'Neil,80,TE,6040,243,SO,"Burlington, MA"
Earnest Edwards,81,WR,5100,175,SO,"Rochester, NY"
Devin Young,82,WR,5100,170,FR,"Binghamton, NY"
Elijah Brooks,83,WR,5100,213,FR,"Fall River, MA"
Jayvaun Shears,84,WR,5090,155,FR,"Mckeesport, PA"
Benjamin Davis,85,WR,6030,219,SR,"Harrington Park, NJ"
Damon Osmond,86,WR,5110,175,FR,"Bath, ME"
Hunter Smith,87,WR,6030,190,FR,"Bangor, ME"
Jordan McLune,88,RB,5100,185,FR,"Farmingdale, NY"
Tyler Parsons,89,DB,5100,170,FR,"Camden, NJ"
Alejandro Oregon,91,DE,6020,262,SO,"Brooklyn, NY"
Bryce Colee,92,LS,6030,235,FR,"Tampa, FL"
Kurt Massey,93,DL,6030,235,SR,"Orrington, ME"
Charles Mitchell,94,DT,6010,255,SO,"Piscataway, NJ"
Dakota Tarbox,95,DE,6030,247,SR,"Dayton, ME"
Patrick Leonard,96,PK,5100,195,JR,"Bangor, ME"
Kayon Whitaker,97,DE,6030,235,SO,"Washington, DC"
